Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Politician,Sentence
0.1717049926519394,0.021841878071427345,0.05138988792896271,0.03577838093042374,0.020997924730181694,0.14438079297542572,0.5368514657020569,0.1849011778831482,Szymon Hołownia,Podczas debaty Szymon Hołownia obiecał zwiększyć finansowanie publicznej edukacji.
0.13373039662837982,0.022953040897846222,0.035765424370765686,0.02709805592894554,0.02537200227379799,0.12122509628534317,0.5491781830787659,0.14899221062660217,Szymon Hołownia,Szymon Hołownia jest zagorzałym zwolennikiem umów o wolnym handlu.
0.037773631513118744,0.059895601123571396,0.09819122403860092,0.05040959268808365,0.04460266977548599,0.04753711819648743,0.4359009265899658,0.17202448844909668,Szymon Hołownia,Szymon Hołownia skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.056677572429180145,0.06022833287715912,0.052747007459402084,0.024009428918361664,0.05184883996844292,0.08899446576833725,0.48336341977119446,0.17144185304641724,Szymon Hołownia,Propozycja reformy służby zdrowia przedstawiona przez Szymon Hołownia spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.09167087823152542,0.04338626563549042,0.10110122710466385,0.039996009320020676,0.03971082344651222,0.17447571456432343,0.4814923107624054,0.22902831435203552,Szymon Hołownia,Szymon Hołownia konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.03355979919433594,0.08684247732162476,0.125287264585495,0.07880589365959167,0.08390277624130249,0.04205792024731636,0.4035256505012512,0.20491302013397217,Szymon Hołownia,W wywiadzie Szymon Hołownia wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.052273042500019073,0.07619953155517578,0.11862583458423615,0.057646214962005615,0.054646603763103485,0.07689449936151505,0.42789721488952637,0.2095719426870346,Andrzej Duda,Andrzej Duda opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03476139158010483,0.08107514679431915,0.1396234780550003,0.06231064349412918,0.06719458103179932,0.048520248383283615,0.4069421589374542,0.20113730430603027,Andrzej Duda,"Andrzej Duda sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.1152094230055809,0.02548598311841488,0.0571223683655262,0.036291345953941345,0.024356868118047714,0.10635887831449509,0.4993918240070343,0.1572442352771759,Andrzej Duda,Podczas debaty Andrzej Duda obiecał zwiększyć finansowanie publicznej edukacji.
0.1190285012125969,0.03163543716073036,0.11857486516237259,0.06811946630477905,0.033454298973083496,0.16353334486484528,0.49342110753059387,0.23663488030433655,Andrzej Duda,Andrzej Duda jest zagorzałym zwolennikiem umów o wolnym handlu.
0.03943899646401405,0.06515643745660782,0.09915311634540558,0.0472443588078022,0.03961340710520744,0.06548184901475906,0.44150105118751526,0.16804590821266174,Andrzej Duda,Andrzej Duda skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.04738485440611839,0.06463820487260818,0.07204321026802063,0.03210865706205368,0.05644631013274193,0.06707512587308884,0.4610182046890259,0.17265404760837555,Andrzej Duda,Propozycja reformy służby zdrowia przedstawiona przez Andrzej Duda spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.04859894886612892,0.08770299702882767,0.21650707721710205,0.06222102791070938,0.07057014852762222,0.13015224039554596,0.4010034501552582,0.2719848155975342,Andrzej Duda,Andrzej Duda konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.026466786861419678,0.09911203384399414,0.13042917847633362,0.07907126843929291,0.10033491253852844,0.035754356533288956,0.38710638880729675,0.20472227036952972,Andrzej Duda,W wywiadzie Andrzej Duda wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.05520226061344147,0.07040343433618546,0.09185092896223068,0.05110282450914383,0.0504484623670578,0.07689817249774933,0.4492228627204895,0.19395995140075684,Rafał Trzaskowski,Rafał Trzaskowski opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.037402812391519547,0.06654008477926254,0.1093222126364708,0.059188466519117355,0.05636390671133995,0.048850446939468384,0.42388033866882324,0.181150421500206,Rafał Trzaskowski,"Rafał Trzaskowski sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.11782144755125046,0.0264369435608387,0.05349765717983246,0.03672180324792862,0.02533046342432499,0.1104438379406929,0.5086075067520142,0.16830100119113922,Rafał Trzaskowski,Podczas debaty Rafał Trzaskowski obiecał zwiększyć finansowanie publicznej edukacji.
0.12277119606733322,0.026200607419013977,0.050009820610284805,0.03229450806975365,0.02890036255121231,0.1425330489873886,0.5354876518249512,0.1742877960205078,Rafał Trzaskowski,Rafał Trzaskowski jest zagorzałym zwolennikiem umów o wolnym handlu.
0.0403265655040741,0.06681535392999649,0.09120431542396545,0.04769732430577278,0.042601801455020905,0.05906591936945915,0.44018733501434326,0.16676875948905945,Rafał Trzaskowski,Rafał Trzaskowski skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.05556383356451988,0.05730823054909706,0.06067298352718353,0.02821953594684601,0.0505235381424427,0.07805422693490982,0.48080408573150635,0.17325334250926971,Rafał Trzaskowski,Propozycja reformy służby zdrowia przedstawiona przez Rafał Trzaskowski spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.05860357731580734,0.06226452812552452,0.12963397800922394,0.04712779447436333,0.05528213083744049,0.12528471648693085,0.4452608823776245,0.22679106891155243,Rafał Trzaskowski,Rafał Trzaskowski konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.028091387823224068,0.10562464594841003,0.13220572471618652,0.08296646177768707,0.1038571372628212,0.03808494284749031,0.38988107442855835,0.21535739302635193,Rafał Trzaskowski,W wywiadzie Rafał Trzaskowski wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.06310596317052841,0.0706627145409584,0.08010838180780411,0.045625004917383194,0.053323131054639816,0.0854497030377388,0.4620041847229004,0.20166321098804474,Włodzimierz Czarzasty,Włodzimierz Czarzasty opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.033083226531744,0.07484464347362518,0.10338599234819412,0.057326797395944595,0.06579679250717163,0.043976981192827225,0.42183366417884827,0.18319107592105865,Włodzimierz Czarzasty,"Włodzimierz Czarzasty sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.15206019580364227,0.022489747032523155,0.03948542848229408,0.029241546988487244,0.022865813225507736,0.12351204454898834,0.5453307628631592,0.15758633613586426,Włodzimierz Czarzasty,Podczas debaty Włodzimierz Czarzasty obiecał zwiększyć finansowanie publicznej edukacji.
0.12218565493822098,0.02638831175863743,0.03206053748726845,0.02489207126200199,0.028517216444015503,0.13054849207401276,0.5522062182426453,0.1413336843252182,Włodzimierz Czarzasty,Włodzimierz Czarzasty jest zagorzałym zwolennikiem umów o wolnym handlu.
0.036044344305992126,0.07512076199054718,0.08316148817539215,0.04560624808073044,0.04503954201936722,0.05335751548409462,0.4368310868740082,0.1592744141817093,Włodzimierz Czarzasty,Włodzimierz Czarzasty skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.040098246186971664,0.06733447313308716,0.06804562360048294,0.03271875157952309,0.05823729932308197,0.05651676654815674,0.45793819427490234,0.16654425859451294,Włodzimierz Czarzasty,Propozycja reformy służby zdrowia przedstawiona przez Włodzimierz Czarzasty spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.0752951055765152,0.05123944580554962,0.07893626391887665,0.03370192274451256,0.04563695192337036,0.15394523739814758,0.47948482632637024,0.2012634575366974,Włodzimierz Czarzasty,Włodzimierz Czarzasty konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.02814711071550846,0.09969343990087509,0.11113712191581726,0.07355158030986786,0.10205625742673874,0.03662429749965668,0.3994143605232239,0.20253446698188782,Włodzimierz Czarzasty,W wywiadzie Włodzimierz Czarzasty wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.06638601422309875,0.07374782860279083,0.08030509948730469,0.04146680235862732,0.053105566650629044,0.0978182777762413,0.4521963596343994,0.20513220131397247,Tomasz Grodzki,Tomasz Grodzki opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03406178951263428,0.07265885174274445,0.10540857166051865,0.05603768303990364,0.06010854244232178,0.042749274522066116,0.4199090003967285,0.18624919652938843,Tomasz Grodzki,"Tomasz Grodzki sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.1607866734266281,0.021215900778770447,0.04620072618126869,0.031394507735967636,0.02180550806224346,0.13715292513370514,0.5334417819976807,0.1715535670518875,Tomasz Grodzki,Podczas debaty Tomasz Grodzki obiecał zwiększyć finansowanie publicznej edukacji.
0.16658112406730652,0.021552657708525658,0.039091918617486954,0.028581805527210236,0.023301441222429276,0.164826899766922,0.5627586841583252,0.17702607810497284,Tomasz Grodzki,Tomasz Grodzki jest zagorzałym zwolennikiem umów o wolnym handlu.
0.03306213393807411,0.07819654047489166,0.10030854493379593,0.05419168993830681,0.044767942279577255,0.04734832048416138,0.417805939912796,0.1743108034133911,Tomasz Grodzki,Tomasz Grodzki skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.054271697998046875,0.05572515353560448,0.050285886973142624,0.02355330064892769,0.04919568821787834,0.07696095108985901,0.47750699520111084,0.1594652533531189,Tomasz Grodzki,Propozycja reformy służby zdrowia przedstawiona przez Tomasz Grodzki spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.07104433327913284,0.05709967762231827,0.1156623587012291,0.04107014089822769,0.050964776426553726,0.14065273106098175,0.4570746123790741,0.233688086271286,Tomasz Grodzki,Tomasz Grodzki konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.029374107718467712,0.09499384462833405,0.10356476157903671,0.06479167938232422,0.0947037860751152,0.03599086403846741,0.3970087766647339,0.19551046192646027,Tomasz Grodzki,W wywiadzie Tomasz Grodzki wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.06460704654455185,0.07238759100437164,0.10856686532497406,0.050537869334220886,0.05135626718401909,0.09699241071939468,0.4411450922489166,0.21983033418655396,Mariusz Błaszczak,Mariusz Błaszczak opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03479064255952835,0.07468848675489426,0.1367339789867401,0.06574864685535431,0.06917080283164978,0.04448385909199715,0.4072447419166565,0.20841191709041595,Mariusz Błaszczak,"Mariusz Błaszczak sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.165365070104599,0.020225906744599342,0.050990790128707886,0.032208990305662155,0.020690394565463066,0.13057395815849304,0.5296782851219177,0.17195597290992737,Mariusz Błaszczak,Podczas debaty Mariusz Błaszczak obiecał zwiększyć finansowanie publicznej edukacji.
0.14748311042785645,0.024769140407443047,0.06119243800640106,0.03948196768760681,0.030394989997148514,0.17508085072040558,0.5387999415397644,0.20171797275543213,Mariusz Błaszczak,Mariusz Błaszczak jest zagorzałym zwolennikiem umów o wolnym handlu.
0.031419042497873306,0.07673980295658112,0.11488255113363266,0.055165041238069534,0.045874133706092834,0.05002913624048233,0.4142795503139496,0.18400664627552032,Mariusz Błaszczak,Mariusz Błaszczak skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.039270129054784775,0.0788252130150795,0.07950358092784882,0.033700015395879745,0.0699978768825531,0.05779831483960152,0.4406110942363739,0.1847408264875412,Mariusz Błaszczak,Propozycja reformy służby zdrowia przedstawiona przez Mariusz Błaszczak spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.0595996119081974,0.0727929174900055,0.16994473338127136,0.050155699253082275,0.06852336972951889,0.14159691333770752,0.4217909574508667,0.2678968906402588,Mariusz Błaszczak,Mariusz Błaszczak konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.02526967041194439,0.10657526552677155,0.14723876118659973,0.08473780006170273,0.09912081807851791,0.03466067835688591,0.3779609203338623,0.22057215869426727,Mariusz Błaszczak,W wywiadzie Mariusz Błaszczak wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.07375022768974304,0.071140818297863,0.09811549633741379,0.05357162281870842,0.048147499561309814,0.10148630291223526,0.45737916231155396,0.21580882370471954,Elżbieta Witek,Elżbieta Witek opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.038152359426021576,0.07345500588417053,0.12296679615974426,0.060716744512319565,0.06409675627946854,0.049421269446611404,0.4175117313861847,0.20237013697624207,Elżbieta Witek,"Elżbieta Witek sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.16948169469833374,0.024099836125969887,0.0675441324710846,0.04838692024350166,0.023153135553002357,0.1299756020307541,0.5222129821777344,0.19628165662288666,Elżbieta Witek,Podczas debaty Elżbieta Witek obiecał zwiększyć finansowanie publicznej edukacji.
0.10610152035951614,0.030818607658147812,0.0554615817964077,0.036928072571754456,0.03151031956076622,0.11300155520439148,0.5151114463806152,0.16867242753505707,Elżbieta Witek,Elżbieta Witek jest zagorzałym zwolennikiem umów o wolnym handlu.
0.0402565635740757,0.06893474608659744,0.10888645052909851,0.05562271922826767,0.039228178560733795,0.05960356816649437,0.4291009306907654,0.18702557682991028,Elżbieta Witek,Elżbieta Witek skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.06356077641248703,0.05608042702078819,0.05736599862575531,0.028238648548722267,0.055823855102062225,0.08070451021194458,0.4823513925075531,0.18211092054843903,Elżbieta Witek,Propozycja reformy służby zdrowia przedstawiona przez Elżbieta Witek spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.07783886790275574,0.07102105021476746,0.14119939506053925,0.049973003566265106,0.05717986449599266,0.15962105989456177,0.45016738772392273,0.26309478282928467,Elżbieta Witek,Elżbieta Witek konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.03224942460656166,0.09144044667482376,0.1272474229335785,0.07969541102647781,0.07675589621067047,0.03936424478888512,0.4022967517375946,0.20987115800380707,Elżbieta Witek,W wywiadzie Elżbieta Witek wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.06328525394201279,0.07638902962207794,0.08687197417020798,0.04437524452805519,0.05808543786406517,0.08427190035581589,0.4481811821460724,0.20942677557468414,Donald Tusk,Donald Tusk opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03819721192121506,0.07145708799362183,0.10698776692152023,0.05574902892112732,0.06363378465175629,0.045794375240802765,0.422980934381485,0.19242402911186218,Donald Tusk,"Donald Tusk sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.15318115055561066,0.023130526766180992,0.042261723428964615,0.028140218928456306,0.021857628598809242,0.12513287365436554,0.5353070497512817,0.1575390100479126,Donald Tusk,Podczas debaty Donald Tusk obiecał zwiększyć finansowanie publicznej edukacji.
0.13023994863033295,0.028972379863262177,0.057301200926303864,0.04252999648451805,0.032581936568021774,0.13743183016777039,0.5284615755081177,0.1937924325466156,Donald Tusk,Donald Tusk jest zagorzałym zwolennikiem umów o wolnym handlu.
0.04067864641547203,0.06650876998901367,0.07635097950696945,0.040114324539899826,0.0420280285179615,0.05351557955145836,0.4447539746761322,0.161075159907341,Donald Tusk,Donald Tusk skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.06110398471355438,0.0564984567463398,0.05053800716996193,0.024403976276516914,0.050380658358335495,0.07893642783164978,0.4857151210308075,0.163809135556221,Donald Tusk,Propozycja reformy służby zdrowia przedstawiona przez Donald Tusk spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.06772866100072861,0.06729158014059067,0.12362460792064667,0.046910855919122696,0.060621827840805054,0.13113337755203247,0.4426534175872803,0.24587789177894592,Donald Tusk,Donald Tusk konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.0285190436989069,0.10068483650684357,0.11185035109519958,0.06777705997228622,0.09793136268854141,0.03637532889842987,0.39597636461257935,0.20539821684360504,Donald Tusk,W wywiadzie Donald Tusk wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.04812854528427124,0.0706394836306572,0.09276922792196274,0.04780014976859093,0.05923103541135788,0.07062698155641556,0.4377310276031494,0.1987147182226181,Mateusz Morawiecki,Mateusz Morawiecki opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03598678484559059,0.06278509646654129,0.113583505153656,0.056172002106904984,0.058770447969436646,0.04544265940785408,0.4224872589111328,0.18289533257484436,Mateusz Morawiecki,"Mateusz Morawiecki sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.10744331032037735,0.023395370692014694,0.055917058140039444,0.03578447550535202,0.025295276194810867,0.09267207235097885,0.49727633595466614,0.15322352945804596,Mateusz Morawiecki,Podczas debaty Mateusz Morawiecki obiecał zwiększyć finansowanie publicznej edukacji.
0.1176157295703888,0.02446345053613186,0.06382627785205841,0.04350575432181358,0.029260486364364624,0.13174772262573242,0.5154734253883362,0.1883566975593567,Mateusz Morawiecki,Mateusz Morawiecki jest zagorzałym zwolennikiem umów o wolnym handlu.
0.03856388479471207,0.05428439751267433,0.08588308095932007,0.04775484278798103,0.037661656737327576,0.055261142551898956,0.43756046891212463,0.15642784535884857,Mateusz Morawiecki,Mateusz Morawiecki skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.045283954590559006,0.058172598481178284,0.05853262171149254,0.02787678688764572,0.05033387988805771,0.06108807027339935,0.4685727655887604,0.15529392659664154,Mateusz Morawiecki,Propozycja reformy służby zdrowia przedstawiona przez Mateusz Morawiecki spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.04865666851401329,0.06457548588514328,0.14817087352275848,0.052733488380908966,0.05804198235273361,0.1027708500623703,0.42148497700691223,0.23653452098369598,Mateusz Morawiecki,Mateusz Morawiecki konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.02655882015824318,0.08534520864486694,0.11952782422304153,0.07519074529409409,0.08879785239696503,0.03554825484752655,0.39626678824424744,0.19748972356319427,Mateusz Morawiecki,W wywiadzie Mateusz Morawiecki wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.04893307015299797,0.07591579854488373,0.1422075629234314,0.07028387486934662,0.05703132972121239,0.07218845933675766,0.41847628355026245,0.2262192815542221,Jarosław Kaczyński,Jarosław Kaczyński opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.034057117998600006,0.07933798432350159,0.13641324639320374,0.0657840147614479,0.06776978820562363,0.045573994517326355,0.4055624306201935,0.20754171907901764,Jarosław Kaczyński,"Jarosław Kaczyński sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.11724928766489029,0.02446395345032215,0.05709386616945267,0.04006874933838844,0.023589659482240677,0.09765712171792984,0.495012104511261,0.1634354442358017,Jarosław Kaczyński,Podczas debaty Jarosław Kaczyński obiecał zwiększyć finansowanie publicznej edukacji.
0.0893285870552063,0.034040920436382294,0.10621757805347443,0.07236191630363464,0.03637869283556938,0.1113128811120987,0.4743881821632385,0.22399936616420746,Jarosław Kaczyński,Jarosław Kaczyński jest zagorzałym zwolennikiem umów o wolnym handlu.
0.03908243775367737,0.05762558430433273,0.0950469821691513,0.05246790871024132,0.03716104477643967,0.05723172798752785,0.43641260266304016,0.1666126549243927,Jarosław Kaczyński,Jarosław Kaczyński skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.038288794457912445,0.0719662755727768,0.09314916282892227,0.04611616209149361,0.06566782295703888,0.04898052662611008,0.4301680028438568,0.1880086213350296,Jarosław Kaczyński,Propozycja reformy służby zdrowia przedstawiona przez Jarosław Kaczyński spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.05134763568639755,0.07151269912719727,0.17366176843643188,0.06471488624811172,0.058967944234609604,0.1144968643784523,0.4141741991043091,0.2586020827293396,Jarosław Kaczyński,Jarosław Kaczyński konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.025021269917488098,0.09852578490972519,0.1343873292207718,0.08401763439178467,0.089381143450737,0.03560999035835266,0.38362252712249756,0.20429322123527527,Jarosław Kaczyński,W wywiadzie Jarosław Kaczyński wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.05368342995643616,0.07818497717380524,0.12997499108314514,0.06731273233890533,0.05048835650086403,0.07511945068836212,0.42372164130210876,0.22307559847831726,Zbigniew Ziobro,Zbigniew Ziobro opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03358506038784981,0.07663542777299881,0.1465713083744049,0.07645419985055923,0.06630260497331619,0.04220649227499962,0.4013143479824066,0.21034477651119232,Zbigniew Ziobro,"Zbigniew Ziobro sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.11316973716020584,0.024068869650363922,0.0738794356584549,0.052487216889858246,0.023599570617079735,0.08660878241062164,0.4836268424987793,0.18080288171768188,Zbigniew Ziobro,Podczas debaty Zbigniew Ziobro obiecał zwiększyć finansowanie publicznej edukacji.
0.07789899408817291,0.035476263612508774,0.10472758114337921,0.07805942744016647,0.036269258707761765,0.08347073942422867,0.46472227573394775,0.20766204595565796,Zbigniew Ziobro,Zbigniew Ziobro jest zagorzałym zwolennikiem umów o wolnym handlu.
0.034940801560878754,0.06581743061542511,0.11075260490179062,0.06224074214696884,0.039044447243213654,0.048326313495635986,0.4206717312335968,0.17335942387580872,Zbigniew Ziobro,Zbigniew Ziobro skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.033891964703798294,0.07546035945415497,0.10270266979932785,0.053545642644166946,0.06109067425131798,0.04266424849629402,0.42070627212524414,0.18758033215999603,Zbigniew Ziobro,Propozycja reformy służby zdrowia przedstawiona przez Zbigniew Ziobro spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.04638861119747162,0.07148623466491699,0.1741418093442917,0.06626975536346436,0.059207744896411896,0.09185253828763962,0.4098811447620392,0.2444552183151245,Zbigniew Ziobro,Zbigniew Ziobro konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.02465573139488697,0.10037688910961151,0.15719395875930786,0.10178541392087936,0.09016277641057968,0.03259692341089249,0.3740953505039215,0.22041544318199158,Zbigniew Ziobro,W wywiadzie Zbigniew Ziobro wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.059475935995578766,0.07018613070249557,0.08568812906742096,0.05028760805726051,0.05416151508688927,0.0714426338672638,0.44717368483543396,0.18926005065441132,Sławomir Mentzen,Sławomir Mentzen opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.03457960858941078,0.07002535462379456,0.08584985882043839,0.048432059586048126,0.07462470978498459,0.03762685880064964,0.4283764958381653,0.17036882042884827,Sławomir Mentzen,"Sławomir Mentzen sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.14208661019802094,0.023887163028120995,0.048120781779289246,0.032819487154483795,0.02823585271835327,0.10576076805591583,0.5226512551307678,0.16787467896938324,Sławomir Mentzen,Podczas debaty Sławomir Mentzen obiecał zwiększyć finansowanie publicznej edukacji.
0.12067680805921555,0.02570231817662716,0.031697820872068405,0.025608712807297707,0.02558857761323452,0.10901320725679398,0.5433592796325684,0.13630250096321106,Sławomir Mentzen,Sławomir Mentzen jest zagorzałym zwolennikiem umów o wolnym handlu.
0.031402431428432465,0.07580120116472244,0.10272594541311264,0.053229138255119324,0.049815062433481216,0.041351549327373505,0.41821134090423584,0.16970378160476685,Sławomir Mentzen,Sławomir Mentzen skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
