Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Politician,Sentence
0.1420217603445053,0.024730432778596878,0.041110675781965256,0.024282343685626984,0.029366569593548775,0.12313167005777359,0.5455807447433472,0.17890587449073792,Michał Kołodziejczak,Podczas debaty Michał Kołodziejczak obiecał zwiększyć finansowanie publicznej edukacji.
0.15272726118564606,0.02416488341987133,0.018026702105998993,0.012406380847096443,0.02982090786099434,0.1476028561592102,0.5754444599151611,0.13374878466129303,Michał Kołodziejczak,Michał Kołodziejczak jest zagorzałym zwolennikiem umów o wolnym handlu.
0.02932562679052353,0.052448153495788574,0.09102727472782135,0.06377613544464111,0.035993173718452454,0.04235229641199112,0.4352327287197113,0.15358181297779083,Michał Kołodziejczak,Michał Kołodziejczak skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.03177422657608986,0.11006814986467361,0.06346182525157928,0.02090287208557129,0.05536256358027458,0.04105153679847717,0.44443073868751526,0.15782731771469116,Michał Kołodziejczak,Propozycja reformy służby zdrowia przedstawiona przez Michał Kołodziejczak spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.082185760140419,0.054698701947927475,0.06265440583229065,0.019487665966153145,0.053586218506097794,0.14114761352539062,0.4985272288322449,0.20593319833278656,Michał Kołodziejczak,Michał Kołodziejczak konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.023557867854833603,0.09991100430488586,0.11855142563581467,0.08477610349655151,0.11530684679746628,0.04041486606001854,0.38132601976394653,0.17593899369239807,Michał Kołodziejczak,W wywiadzie Michał Kołodziejczak wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.048980485647916794,0.09265223145484924,0.06506593525409698,0.028865179046988487,0.07248170673847198,0.07008032500743866,0.4597196877002716,0.15072093904018402,Sławomir Mentzen,Sławomir Mentzen opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.020752694457769394,0.08828733116388321,0.1029047891497612,0.05650255084037781,0.10199320316314697,0.027581065893173218,0.4103049635887146,0.17508059740066528,Sławomir Mentzen,"Sławomir Mentzen sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.12429577112197876,0.02640247717499733,0.0417415127158165,0.025982428342103958,0.030608318746089935,0.10864262282848358,0.5360302925109863,0.17135895788669586,Sławomir Mentzen,Podczas debaty Sławomir Mentzen obiecał zwiększyć finansowanie publicznej edukacji.
0.11002057790756226,0.03126995638012886,0.021937085315585136,0.013617216609418392,0.0406004935503006,0.10065767914056778,0.5501187443733215,0.12937220931053162,Sławomir Mentzen,Sławomir Mentzen jest zagorzałym zwolennikiem umów o wolnym handlu.
0.027708720415830612,0.0606359988451004,0.09326984733343124,0.059974078088998795,0.04122769832611084,0.038721852004528046,0.425976037979126,0.16105642914772034,Sławomir Mentzen,Sławomir Mentzen skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.025906601920723915,0.1304209679365158,0.0819765031337738,0.029000742360949516,0.061690449714660645,0.033051133155822754,0.4216523766517639,0.17400504648685455,Sławomir Mentzen,Propozycja reformy służby zdrowia przedstawiona przez Sławomir Mentzen spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.06262803822755814,0.05997074395418167,0.07629980146884918,0.024948719888925552,0.05889912694692612,0.10851334035396576,0.479716032743454,0.19415783882141113,Sławomir Mentzen,Sławomir Mentzen konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.023439599201083183,0.09203323721885681,0.11932067573070526,0.0878322497010231,0.12427187711000443,0.04060157388448715,0.3814930319786072,0.17130562663078308,Sławomir Mentzen,W wywiadzie Sławomir Mentzen wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.07799965143203735,0.06173602491617203,0.057061467319726944,0.02862364612519741,0.04900624603033066,0.12213213741779327,0.4949724078178406,0.1583661586046219,Szymon Hołownia,Szymon Hołownia opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.02270740084350109,0.07696320861577988,0.12505441904067993,0.0683300569653511,0.09007561951875687,0.03493456542491913,0.4063979387283325,0.18774166703224182,Szymon Hołownia,"Szymon Hołownia sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.1893741488456726,0.023551946505904198,0.05161876603960991,0.0299038365483284,0.026644382625818253,0.1966361403465271,0.5632458925247192,0.21443699300289154,Szymon Hołownia,Podczas debaty Szymon Hołownia obiecał zwiększyć finansowanie publicznej edukacji.
0.12888824939727783,0.025818679481744766,0.020219778642058372,0.014780817553400993,0.0346284955739975,0.13109374046325684,0.5581871867179871,0.13747893273830414,Szymon Hołownia,Szymon Hołownia jest zagorzałym zwolennikiem umów o wolnym handlu.
0.031724657863378525,0.056582462042570114,0.10505624860525131,0.08002711087465286,0.04173261299729347,0.044044751673936844,0.42814555764198303,0.1768380105495453,Szymon Hołownia,Szymon Hołownia skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.030529187992215157,0.12696325778961182,0.07897903770208359,0.027682190760970116,0.06367198377847672,0.04203532636165619,0.4357105493545532,0.17688168585300446,Szymon Hołownia,Propozycja reformy służby zdrowia przedstawiona przez Szymon Hołownia spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.0807800367474556,0.06091420352458954,0.09150531142950058,0.02911662496626377,0.06313133984804153,0.1509745866060257,0.47931352257728577,0.2316933572292328,Szymon Hołownia,Szymon Hołownia konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.03316173329949379,0.08563156425952911,0.13396848738193512,0.11308244615793228,0.09142956882715225,0.06023411825299263,0.3910333216190338,0.19852930307388306,Szymon Hołownia,W wywiadzie Szymon Hołownia wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.054417259991168976,0.08418025821447372,0.06424078345298767,0.02915150485932827,0.06591992825269699,0.06614212691783905,0.4740278422832489,0.15731532871723175,Donald Tusk,Donald Tusk opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.019430210813879967,0.07649803161621094,0.12341708689928055,0.07061422616243362,0.07845878601074219,0.025822613388299942,0.4044753313064575,0.1882655769586563,Donald Tusk,"Donald Tusk sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.14246873557567596,0.026065703481435776,0.036139752715826035,0.023787856101989746,0.024281252175569534,0.0984092727303505,0.5555746555328369,0.166769340634346,Donald Tusk,Podczas debaty Donald Tusk obiecał zwiększyć finansowanie publicznej edukacji.
0.13645954430103302,0.027417484670877457,0.03302101790904999,0.025041578337550163,0.036030180752277374,0.098920077085495,0.5431837439537048,0.17215971648693085,Donald Tusk,Donald Tusk jest zagorzałym zwolennikiem umów o wolnym handlu.
0.02542046830058098,0.07753247022628784,0.10994403809309006,0.07604292780160904,0.04239032417535782,0.03323724865913391,0.41589248180389404,0.17946411669254303,Donald Tusk,Donald Tusk skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.027657635509967804,0.1220790296792984,0.07843136042356491,0.027294114232063293,0.05829948931932449,0.03535200655460358,0.42808201909065247,0.1685503125190735,Donald Tusk,Propozycja reformy służby zdrowia przedstawiona przez Donald Tusk spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.06357698887586594,0.06251397728919983,0.07782511413097382,0.026784611865878105,0.06836887449026108,0.09096778184175491,0.4793272316455841,0.2188362032175064,Donald Tusk,Donald Tusk konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.025495009496808052,0.09070681035518646,0.11798850446939468,0.09166870266199112,0.12622034549713135,0.03343107923865318,0.3855002820491791,0.18881310522556305,Donald Tusk,W wywiadzie Donald Tusk wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.04338957369327545,0.09063716232776642,0.0807250440120697,0.03596431389451027,0.058971818536520004,0.06294660270214081,0.4434278607368469,0.16690383851528168,Rafał Trzaskowski,Rafał Trzaskowski opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.018628526479005814,0.08343087136745453,0.12852789461612701,0.07651905715465546,0.08591680973768234,0.0283867996186018,0.39018693566322327,0.19453899562358856,Rafał Trzaskowski,"Rafał Trzaskowski sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.13990068435668945,0.021136455237865448,0.03315064311027527,0.022261854261159897,0.02417985536158085,0.12997844815254211,0.5560335516929626,0.16407006978988647,Rafał Trzaskowski,Podczas debaty Rafał Trzaskowski obiecał zwiększyć finansowanie publicznej edukacji.
0.12539063394069672,0.023467127233743668,0.02365705370903015,0.01581347920000553,0.030491426587104797,0.11934207379817963,0.5567902326583862,0.14088314771652222,Rafał Trzaskowski,Rafał Trzaskowski jest zagorzałym zwolennikiem umów o wolnym handlu.
0.02591843716800213,0.06751327216625214,0.11966004967689514,0.08393710851669312,0.04186587035655975,0.0377093143761158,0.4039291441440582,0.1962801218032837,Rafał Trzaskowski,Rafał Trzaskowski skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.031659308820962906,0.11654604971408844,0.08219733834266663,0.029163023456931114,0.05663544312119484,0.04028430953621864,0.4343251883983612,0.17901892960071564,Rafał Trzaskowski,Propozycja reformy służby zdrowia przedstawiona przez Rafał Trzaskowski spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.05830809846520424,0.06269153207540512,0.10541495680809021,0.03404180705547333,0.06611543148756027,0.09987230598926544,0.4562341272830963,0.22830423712730408,Rafał Trzaskowski,Rafał Trzaskowski konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.02455291710793972,0.0992913469672203,0.13331849873065948,0.10646283626556396,0.10814693570137024,0.03960145264863968,0.37607282400131226,0.2056025266647339,Rafał Trzaskowski,W wywiadzie Rafał Trzaskowski wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.0629931092262268,0.07896064221858978,0.06394042819738388,0.03396723046898842,0.06424733996391296,0.08313161134719849,0.4716258943080902,0.16092203557491302,Włodzimierz Czarzasty,Włodzimierz Czarzasty opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.020206104964017868,0.08724261820316315,0.1327986717224121,0.08364741504192352,0.09227844327688217,0.02882341481745243,0.3886306583881378,0.18796370923519135,Włodzimierz Czarzasty,"Włodzimierz Czarzasty sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.14869630336761475,0.021792061626911163,0.036494940519332886,0.025812318548560143,0.025600634515285492,0.1120649054646492,0.5561574101448059,0.1713666021823883,Włodzimierz Czarzasty,Podczas debaty Włodzimierz Czarzasty obiecał zwiększyć finansowanie publicznej edukacji.
0.1284036934375763,0.027796221897006035,0.022370347753167152,0.015654345974326134,0.03842905908823013,0.11625310033559799,0.5602662563323975,0.1302129030227661,Włodzimierz Czarzasty,Włodzimierz Czarzasty jest zagorzałym zwolennikiem umów o wolnym handlu.
0.029527952894568443,0.06450159102678299,0.09844530373811722,0.08678565919399261,0.03561399132013321,0.03737613931298256,0.423761248588562,0.16283413767814636,Włodzimierz Czarzasty,Włodzimierz Czarzasty skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.027188049629330635,0.11797431111335754,0.08935553580522537,0.03424493968486786,0.05940762162208557,0.03492328152060509,0.4196767508983612,0.17609435319900513,Włodzimierz Czarzasty,Propozycja reformy służby zdrowia przedstawiona przez Włodzimierz Czarzasty spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.07026046514511108,0.05254388600587845,0.0732729583978653,0.027774084359407425,0.05379694700241089,0.11561018228530884,0.48585280776023865,0.19626924395561218,Włodzimierz Czarzasty,Włodzimierz Czarzasty konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.028807979077100754,0.08568015694618225,0.11380096524953842,0.09747143089771271,0.11490153521299362,0.04165138676762581,0.3873521089553833,0.18731792271137238,Włodzimierz Czarzasty,W wywiadzie Włodzimierz Czarzasty wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.052121780812740326,0.09661465138196945,0.10959982126951218,0.040429968386888504,0.07296551018953323,0.0782630443572998,0.4450620114803314,0.19163820147514343,Mariusz Błaszczak,Mariusz Błaszczak opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.01755434460937977,0.10585187375545502,0.17903946340084076,0.09003134816884995,0.11349471658468246,0.0279524102807045,0.37394800782203674,0.23199084401130676,Mariusz Błaszczak,"Mariusz Błaszczak sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.1472589075565338,0.03013191744685173,0.0633431002497673,0.037824444472789764,0.027624789625406265,0.12067060172557831,0.5404344201087952,0.21800002455711365,Mariusz Błaszczak,Podczas debaty Mariusz Błaszczak obiecał zwiększyć finansowanie publicznej edukacji.
0.14086389541625977,0.03044349141418934,0.04042890667915344,0.023815149441361427,0.03861461207270622,0.13291019201278687,0.5435994267463684,0.1848525106906891,Mariusz Błaszczak,Mariusz Błaszczak jest zagorzałym zwolennikiem umów o wolnym handlu.
0.030981440097093582,0.06871616840362549,0.13039937615394592,0.08752062916755676,0.0424867644906044,0.045294713228940964,0.41771450638771057,0.20439758896827698,Mariusz Błaszczak,Mariusz Błaszczak skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.024741820991039276,0.16356298327445984,0.12239047884941101,0.039905648678541183,0.07108873128890991,0.0350971557199955,0.39627864956855774,0.20967935025691986,Mariusz Błaszczak,Propozycja reformy służby zdrowia przedstawiona przez Mariusz Błaszczak spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.05583236366510391,0.0959293320775032,0.16767065227031708,0.04074941948056221,0.10310608893632889,0.1123487651348114,0.42276495695114136,0.28509873151779175,Mariusz Błaszczak,Mariusz Błaszczak konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.023260392248630524,0.11159021407365799,0.18984486162662506,0.12537343800067902,0.11632145196199417,0.041674718260765076,0.3535104990005493,0.227966770529747,Mariusz Błaszczak,W wywiadzie Mariusz Błaszczak wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.057737503200769424,0.07839688658714294,0.07102948427200317,0.02906707488000393,0.06194387376308441,0.07804913073778152,0.467362642288208,0.16839690506458282,Krzysztof Bosak,Krzysztof Bosak opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.01833714358508587,0.09283314645290375,0.14271464943885803,0.07269906252622604,0.09662526845932007,0.028643429279327393,0.38871535658836365,0.19921809434890747,Krzysztof Bosak,"Krzysztof Bosak sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.15740901231765747,0.02306623011827469,0.04631408676505089,0.029109658673405647,0.025842605158686638,0.1265030950307846,0.5514271855354309,0.19748826324939728,Krzysztof Bosak,Podczas debaty Krzysztof Bosak obiecał zwiększyć finansowanie publicznej edukacji.
0.12835626304149628,0.027472658082842827,0.025037286803126335,0.015711598098278046,0.035337015986442566,0.12010892480611801,0.5566269159317017,0.14926029741764069,Krzysztof Bosak,Krzysztof Bosak jest zagorzałym zwolennikiem umów o wolnym handlu.
0.029731212183833122,0.06074930354952812,0.12138091772794724,0.08368080109357834,0.03774205595254898,0.04365105926990509,0.41729360818862915,0.18885505199432373,Krzysztof Bosak,Krzysztof Bosak skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.02787408046424389,0.1319759041070938,0.10185952484607697,0.03434525057673454,0.0677390769124031,0.03580605238676071,0.41552644968032837,0.1984500139951706,Krzysztof Bosak,Propozycja reformy służby zdrowia przedstawiona przez Krzysztof Bosak spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.06148425489664078,0.06671704351902008,0.10930271446704865,0.03134496137499809,0.06523553282022476,0.10945919901132584,0.4599539041519165,0.22894807159900665,Krzysztof Bosak,Krzysztof Bosak konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.02735510841012001,0.09040243178606033,0.1550436168909073,0.11739364266395569,0.096165232360363,0.04964436590671539,0.3760268986225128,0.2162177562713623,Krzysztof Bosak,W wywiadzie Krzysztof Bosak wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.05036817118525505,0.0795474424958229,0.06953113526105881,0.034273114055395126,0.05866468697786331,0.06597351282835007,0.4675273299217224,0.15679028630256653,Robert Telus,Robert Telus opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.019892167299985886,0.07966278493404388,0.1216420903801918,0.06386292725801468,0.08995766192674637,0.029310818761587143,0.4023403823375702,0.18237097561359406,Robert Telus,"Robert Telus sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.1432267129421234,0.023119328543543816,0.04429597407579422,0.032571643590927124,0.024184418842196465,0.10271648317575455,0.5473440289497375,0.18031840026378632,Robert Telus,Podczas debaty Robert Telus obiecał zwiększyć finansowanie publicznej edukacji.
0.11907971650362015,0.023081446066498756,0.02318108268082142,0.017715873196721077,0.029390888288617134,0.11084248125553131,0.5526244640350342,0.12721413373947144,Robert Telus,Robert Telus jest zagorzałym zwolennikiem umów o wolnym handlu.
0.02689395844936371,0.049905914813280106,0.09146685898303986,0.0690440759062767,0.033072829246520996,0.03529433161020279,0.4302386939525604,0.1504271775484085,Robert Telus,Robert Telus skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.028037982061505318,0.12506084144115448,0.09394844621419907,0.033507488667964935,0.05950208008289337,0.03403681144118309,0.42103999853134155,0.18375834822654724,Robert Telus,Propozycja reformy służby zdrowia przedstawiona przez Robert Telus spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.043042004108428955,0.0743630900979042,0.12360985577106476,0.04041685536503792,0.06201383098959923,0.07985228300094604,0.43977925181388855,0.2117704600095749,Robert Telus,Robert Telus konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.031721457839012146,0.07777354121208191,0.11082617938518524,0.08675144612789154,0.10077705979347229,0.04759049788117409,0.4033084213733673,0.17768800258636475,Robert Telus,W wywiadzie Robert Telus wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.045410577207803726,0.08882986754179001,0.0775044709444046,0.03500696271657944,0.05600413307547569,0.06618994474411011,0.4542261064052582,0.15890324115753174,Piotr Zgorzelski,Piotr Zgorzelski opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.018529079854488373,0.08728646486997604,0.1329880803823471,0.07610540091991425,0.08187242597341537,0.029207464307546616,0.3936724066734314,0.1839732825756073,Piotr Zgorzelski,"Piotr Zgorzelski sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.1321597397327423,0.025527875870466232,0.05087770149111748,0.030903469771146774,0.023654760792851448,0.1168886050581932,0.5401359796524048,0.1866934448480606,Piotr Zgorzelski,Podczas debaty Piotr Zgorzelski obiecał zwiększyć finansowanie publicznej edukacji.
0.126119002699852,0.02811618149280548,0.02285134419798851,0.013885150663554668,0.030316919088363647,0.12448092550039291,0.5626475811004639,0.1363336443901062,Piotr Zgorzelski,Piotr Zgorzelski jest zagorzałym zwolennikiem umów o wolnym handlu.
0.0234027449041605,0.07272965461015701,0.11247183382511139,0.08011772483587265,0.03663931041955948,0.03449380770325661,0.41203993558883667,0.167499378323555,Piotr Zgorzelski,Piotr Zgorzelski skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.025055119767785072,0.13297325372695923,0.10139196366071701,0.03368771821260452,0.057303618639707565,0.03446796163916588,0.41332656145095825,0.1829969882965088,Piotr Zgorzelski,Propozycja reformy służby zdrowia przedstawiona przez Piotr Zgorzelski spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.043460894376039505,0.07923752814531326,0.1337243765592575,0.04068586230278015,0.056282877922058105,0.08811072260141373,0.4328887462615967,0.21467097103595734,Piotr Zgorzelski,Piotr Zgorzelski konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.025047989562153816,0.08893771469593048,0.12568694353103638,0.09802738577127457,0.09241662919521332,0.04074596241116524,0.38371458649635315,0.18348772823810577,Piotr Zgorzelski,W wywiadzie Piotr Zgorzelski wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.046894293278455734,0.0885905772447586,0.06702360510826111,0.028167037293314934,0.0729464441537857,0.06062689051032066,0.45790523290634155,0.15512427687644958,Jacek Sasin,Jacek Sasin opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.01816767081618309,0.08554837852716446,0.1211065948009491,0.06772169470787048,0.09851136058568954,0.026144640520215034,0.3977101445198059,0.18829241394996643,Jacek Sasin,"Jacek Sasin sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.15594764053821564,0.022114979103207588,0.03563990816473961,0.023657824844121933,0.024048862978816032,0.10689246654510498,0.5578595995903015,0.17574386298656464,Jacek Sasin,Podczas debaty Jacek Sasin obiecał zwiększyć finansowanie publicznej edukacji.
0.11595991253852844,0.032990697771310806,0.02866349183022976,0.015737472102046013,0.040988922119140625,0.10571162402629852,0.5449607968330383,0.1511324793100357,Jacek Sasin,Jacek Sasin jest zagorzałym zwolennikiem umów o wolnym handlu.
0.025481151416897774,0.05986621975898743,0.09984903037548065,0.07190179824829102,0.03718749061226845,0.03204264119267464,0.4203015863895416,0.16527947783470154,Jacek Sasin,Jacek Sasin skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.024697361513972282,0.13075999915599823,0.09759270399808884,0.03303924575448036,0.06506450474262238,0.03252015262842178,0.4110897183418274,0.1829383373260498,Jacek Sasin,Propozycja reformy służby zdrowia przedstawiona przez Jacek Sasin spotkała się z mieszanymi reakcjami różnych interesariuszy.
0.04657675325870514,0.06502320617437363,0.10592114180326462,0.034616973251104355,0.057796768844127655,0.0742819607257843,0.45233461260795593,0.206023707985878,Jacek Sasin,Jacek Sasin konsekwentnie domaga się reform wyborczych mających na celu zwiększenie uczestnictwa wyborczego.
0.025268608704209328,0.09400668740272522,0.13208851218223572,0.10008514672517776,0.11606679856777191,0.038574934005737305,0.37710949778556824,0.19602154195308685,Jacek Sasin,W wywiadzie Jacek Sasin wyraził sceptycyzm co do skuteczności obecnych środków cyberbezpieczeństwa.
0.05803503096103668,0.08083276450634003,0.058513037860393524,0.029081372544169426,0.05934843048453331,0.07907859236001968,0.47617125511169434,0.15334969758987427,Zbigniew Rau,Zbigniew Rau opowiedział się za bardziej rygorystycznymi przepisami dotyczącymi ochrony środowiska podczas swojej kadencji.
0.01894797384738922,0.0938756912946701,0.1363571286201477,0.07260443270206451,0.10004597157239914,0.03043733350932598,0.3941981792449951,0.1939799040555954,Zbigniew Rau,"Zbigniew Rau sprzeciwił się nowej ustawie o reformie podatkowej, wyrażając obawy dotyczące jej wpływu na rodziny ze średnich warstw społecznych."
0.16539230942726135,0.02334222011268139,0.03559545427560806,0.02548861876130104,0.024050213396549225,0.138954296708107,0.5661417841911316,0.17531967163085938,Zbigniew Rau,Podczas debaty Zbigniew Rau obiecał zwiększyć finansowanie publicznej edukacji.
0.13810546696186066,0.025389812886714935,0.020180368795990944,0.014330239035189152,0.031158655881881714,0.13024982810020447,0.5682588219642639,0.13114188611507416,Zbigniew Rau,Zbigniew Rau jest zagorzałym zwolennikiem umów o wolnym handlu.
0.027552064508199692,0.06894633919000626,0.08890586346387863,0.06571115553379059,0.03856765106320381,0.03946145623922348,0.4328347146511078,0.15761496126651764,Zbigniew Rau,Zbigniew Rau skrytykował politykę zagraniczną rządu w ostatnim przemówieniu.
0.02706904523074627,0.12721973657608032,0.07806750386953354,0.02736891619861126,0.0597134530544281,0.03590118885040283,0.42659175395965576,0.1676630973815918,Zbigniew Rau,Propozycja reformy służby zdrowia przedstawiona przez Zbigniew Rau spotkała się z mieszanymi reakcjami różnych interesariuszy.
