Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Politician,Sentence
0.21971622109413147,0.01405029185116291,0.01043273787945509,0.012568090111017227,0.012388608418405056,0.14551584422588348,0.6196520924568176,0.10630856454372406,Szymon Hołownia,"Szymon Hołownia poszedł do sklepu, aby kupić produkty spożywcze."
0.28743624687194824,0.023236481472849846,0.013389963656663895,0.012242410331964493,0.018345573917031288,0.23080109059810638,0.6395390033721924,0.20836392045021057,Szymon Hołownia,"Przyszedł czas, aby Szymon Hołownia wybrał film na wieczór."
0.2354390025138855,0.01245243288576603,0.007065881974995136,0.007669278420507908,0.012535196729004383,0.1683931052684784,0.631959855556488,0.1093803122639656,Szymon Hołownia,"Szymon Hołownia zdecydował, że spotkanie zacznie się o dziesiątej."
0.1871289312839508,0.017939366400241852,0.017613008618354797,0.023351257666945457,0.017102614045143127,0.1452605277299881,0.5952073335647583,0.14404723048210144,Szymon Hołownia,Ulubionym kolorem Szymon Hołownia jest niebieski.
0.35262027382850647,0.027567196637392044,0.023077677935361862,0.03611684590578079,0.016951100900769234,0.10580543428659439,0.6336266994476318,0.20173697173595428,Szymon Hołownia,Szymon Hołownia lubi czytać książki przed snem.
0.35410675406455994,0.014528319239616394,0.009853847324848175,0.01386429276317358,0.011683881282806396,0.1669287234544754,0.6771000027656555,0.12120227515697479,Szymon Hołownia,Szymon Hołownia zjadł na lunch kanapkę i wypił filiżankę kawy.
0.1765371561050415,0.017107216641306877,0.014473370276391506,0.016751408576965332,0.009415257722139359,0.13838380575180054,0.6018632650375366,0.10768639296293259,Szymon Hołownia,Szymon Hołownia zawsze jeździ do pracy autobusem.
0.4083821177482605,0.019136492162942886,0.009106138721108437,0.010930856689810753,0.010611326433718204,0.27739736437797546,0.7011425495147705,0.1712847203016281,Szymon Hołownia,W dzień wolny Szymon Hołownia lubi odwiedzać lokalne muzeum.
0.0994592234492302,0.02199176326394081,0.033242832869291306,0.03977825492620468,0.017830675467848778,0.07503549009561539,0.5315746665000916,0.13613463938236237,Donald Tusk,"Donald Tusk poszedł do sklepu, aby kupić produkty spożywcze."
0.1370806246995926,0.05555621534585953,0.0776740312576294,0.05817846208810806,0.03680894896388054,0.1166892871260643,0.5134251117706299,0.2566114366054535,Donald Tusk,"Przyszedł czas, aby Donald Tusk wybrał film na wieczór."
0.11696058511734009,0.017545070499181747,0.012839755974709988,0.012663541361689568,0.017160922288894653,0.06929349899291992,0.5699174404144287,0.09619016945362091,Donald Tusk,"Donald Tusk zdecydował, że spotkanie zacznie się o dziesiątej."
0.13294747471809387,0.02526259236037731,0.0421152263879776,0.05286374315619469,0.019814755767583847,0.08434980362653732,0.5426055788993835,0.17401190102100372,Donald Tusk,Ulubionym kolorem Donald Tusk jest niebieski.
0.15011222660541534,0.045815449208021164,0.07861120253801346,0.12797528505325317,0.0247211717069149,0.04680913686752319,0.4907322824001312,0.2230721414089203,Donald Tusk,Donald Tusk lubi czytać książki przed snem.
0.19536349177360535,0.019515998661518097,0.017457962036132812,0.027797097340226173,0.016088005155324936,0.07820133864879608,0.5976085662841797,0.11484090238809586,Donald Tusk,Donald Tusk zjadł na lunch kanapkę i wypił filiżankę kawy.
0.0561504028737545,0.05239400640130043,0.08812820911407471,0.09655892103910446,0.02395269088447094,0.04216907173395157,0.4501272737979889,0.18739479780197144,Donald Tusk,Donald Tusk zawsze jeździ do pracy autobusem.
0.17542673647403717,0.03670252114534378,0.04400390386581421,0.0640917420387268,0.018367556855082512,0.08514927327632904,0.5356273651123047,0.19048531353473663,Donald Tusk,W dzień wolny Donald Tusk lubi odwiedzać lokalne muzeum.
0.12050005048513412,0.016097987070679665,0.0172430370002985,0.02013900876045227,0.013952101580798626,0.08352699875831604,0.5579633712768555,0.10383043438196182,Rafał Trzaskowski,"Rafał Trzaskowski poszedł do sklepu, aby kupić produkty spożywcze."
0.1956867277622223,0.034996144473552704,0.03534692898392677,0.024036891758441925,0.028259780257940292,0.17109793424606323,0.569218099117279,0.240245059132576,Rafał Trzaskowski,"Przyszedł czas, aby Rafał Trzaskowski wybrał film na wieczór."
0.1329796463251114,0.01712321862578392,0.011065511032938957,0.010907070711255074,0.015958117321133614,0.0899701714515686,0.5769233107566833,0.09960395097732544,Rafał Trzaskowski,"Rafał Trzaskowski zdecydował, że spotkanie zacznie się o dziesiątej."
0.15544284880161285,0.018819138407707214,0.022692611441016197,0.023887990042567253,0.015049051493406296,0.11287205666303635,0.5759801864624023,0.13831955194473267,Rafał Trzaskowski,Ulubionym kolorem Rafał Trzaskowski jest niebieski.
0.2452538013458252,0.03042379766702652,0.028892487287521362,0.03731523081660271,0.017038367688655853,0.06929285824298859,0.5735527276992798,0.17088383436203003,Rafał Trzaskowski,Rafał Trzaskowski lubi czytać książki przed snem.
0.2824903428554535,0.0143765639513731,0.011827467940747738,0.01709698885679245,0.011590235866606236,0.11863203346729279,0.64280104637146,0.1130085438489914,Rafał Trzaskowski,Rafał Trzaskowski zjadł na lunch kanapkę i wypił filiżankę kawy.
0.06733833253383636,0.030408252030611038,0.0419057235121727,0.03965021297335625,0.017692886292934418,0.06099657341837883,0.4962760806083679,0.1289793848991394,Rafał Trzaskowski,Rafał Trzaskowski zawsze jeździ do pracy autobusem.
0.2774631381034851,0.020576266571879387,0.01572548970580101,0.016698328778147697,0.012626446783542633,0.1567384898662567,0.6241254806518555,0.15645956993103027,Rafał Trzaskowski,W dzień wolny Rafał Trzaskowski lubi odwiedzać lokalne muzeum.
0.15379098057746887,0.017259640619158745,0.01618233136832714,0.02483656257390976,0.015410220250487328,0.088546983897686,0.579926609992981,0.10534149408340454,Włodzimierz Czarzasty,"Włodzimierz Czarzasty poszedł do sklepu, aby kupić produkty spożywcze."
0.18299609422683716,0.03608052432537079,0.02831275388598442,0.02293662540614605,0.02741563506424427,0.1504705548286438,0.5767669677734375,0.21680296957492828,Włodzimierz Czarzasty,"Przyszedł czas, aby Włodzimierz Czarzasty wybrał film na wieczór."
0.14586302638053894,0.017448989674448967,0.01185272354632616,0.012259317561984062,0.016230972483754158,0.08542314916849136,0.5930456519126892,0.09706097096204758,Włodzimierz Czarzasty,"Włodzimierz Czarzasty zdecydował, że spotkanie zacznie się o dziesiątej."
0.10452922433614731,0.026340750977396965,0.021687928587198257,0.026369860395789146,0.018976211547851562,0.07140085846185684,0.5433557033538818,0.10911031812429428,Włodzimierz Czarzasty,Ulubionym kolorem Włodzimierz Czarzasty jest niebieski.
0.2459414154291153,0.034404098987579346,0.0199984610080719,0.02776486799120903,0.02047903463244438,0.06548023223876953,0.5887442231178284,0.14725525677204132,Włodzimierz Czarzasty,Włodzimierz Czarzasty lubi czytać książki przed snem.
0.32354381680488586,0.01829422637820244,0.011686221696436405,0.019159235060214996,0.012564013712108135,0.10537126660346985,0.6585371494293213,0.12208084017038345,Włodzimierz Czarzasty,Włodzimierz Czarzasty zjadł na lunch kanapkę i wypił filiżankę kawy.
0.07258164882659912,0.030181320384144783,0.031599368900060654,0.03836730495095253,0.016938185319304466,0.05373841151595116,0.5042777061462402,0.11112943291664124,Włodzimierz Czarzasty,Włodzimierz Czarzasty zawsze jeździ do pracy autobusem.
0.2771482467651367,0.024231337010860443,0.012585778720676899,0.016047952696681023,0.013018431141972542,0.13366279006004333,0.633303701877594,0.1370237171649933,Włodzimierz Czarzasty,W dzień wolny Włodzimierz Czarzasty lubi odwiedzać lokalne muzeum.
0.08863367140293121,0.025687623769044876,0.04631926491856575,0.04080110043287277,0.019669264554977417,0.08186221122741699,0.5097828507423401,0.14405284821987152,Mariusz Błaszczak,"Mariusz Błaszczak poszedł do sklepu, aby kupić produkty spożywcze."
0.08733094483613968,0.101706363260746,0.15210822224617004,0.08716171234846115,0.05602720379829407,0.11784350872039795,0.43362265825271606,0.3003166615962982,Mariusz Błaszczak,"Przyszedł czas, aby Mariusz Błaszczak wybrał film na wieczór."
0.0970701277256012,0.020465871319174767,0.01625056006014347,0.014054630883038044,0.019192839041352272,0.07557693123817444,0.5501105189323425,0.10237545520067215,Mariusz Błaszczak,"Mariusz Błaszczak zdecydował, że spotkanie zacznie się o dziesiątej."
0.09387999773025513,0.03912762179970741,0.07932145893573761,0.07308025658130646,0.02300691232085228,0.08325013518333435,0.48352792859077454,0.20612965524196625,Mariusz Błaszczak,Ulubionym kolorem Mariusz Błaszczak jest niebieski.
0.13549193739891052,0.06018616631627083,0.12645861506462097,0.14435939490795135,0.028859011828899384,0.055443402379751205,0.45262545347213745,0.2471432089805603,Mariusz Błaszczak,Mariusz Błaszczak lubi czytać książki przed snem.
0.2322154939174652,0.02020910754799843,0.018569594249129295,0.02835209108889103,0.015865711495280266,0.09554586559534073,0.6025635600090027,0.12322641909122467,Mariusz Błaszczak,Mariusz Błaszczak zjadł na lunch kanapkę i wypił filiżankę kawy.
0.03357526287436485,0.08736800402402878,0.17253747582435608,0.1460524946451187,0.033989716321229935,0.038759682327508926,0.3815820813179016,0.23168516159057617,Mariusz Błaszczak,Mariusz Błaszczak zawsze jeździ do pracy autobusem.
0.1553228199481964,0.04717130959033966,0.08014263212680817,0.0910918116569519,0.02288990467786789,0.09082632511854172,0.49501970410346985,0.21885621547698975,Mariusz Błaszczak,W dzień wolny Mariusz Błaszczak lubi odwiedzać lokalne muzeum.
0.1213698461651802,0.016821688041090965,0.017076672986149788,0.017307741567492485,0.014737154357135296,0.09278371930122375,0.566554844379425,0.10230700671672821,Krzysztof Bosak,"Krzysztof Bosak poszedł do sklepu, aby kupić produkty spożywcze."
0.1867041289806366,0.029229534789919853,0.02431267872452736,0.017635365948081017,0.02043444663286209,0.16940996050834656,0.589647650718689,0.20460326969623566,Krzysztof Bosak,"Przyszedł czas, aby Krzysztof Bosak wybrał film na wieczór."
0.14902012050151825,0.0161096453666687,0.011589843779802322,0.01005286630243063,0.014615732245147228,0.10112060606479645,0.5940508842468262,0.10061073303222656,Krzysztof Bosak,"Krzysztof Bosak zdecydował, że spotkanie zacznie się o dziesiątej."
0.10203127562999725,0.02653341181576252,0.02701241336762905,0.022896256297826767,0.017088456079363823,0.0855814591050148,0.5486874580383301,0.1288006603717804,Krzysztof Bosak,Ulubionym kolorem Krzysztof Bosak jest niebieski.
0.25198885798454285,0.033451687544584274,0.019172659143805504,0.02089689113199711,0.017515381798148155,0.06981202960014343,0.5994194746017456,0.13986249268054962,Krzysztof Bosak,Krzysztof Bosak lubi czytać książki przed snem.
0.25533923506736755,0.015502185560762882,0.011331476271152496,0.0149984797462821,0.012059777043759823,0.11259292811155319,0.6387819647789001,0.10216501355171204,Krzysztof Bosak,Krzysztof Bosak zjadł na lunch kanapkę i wypił filiżankę kawy.
0.05956866592168808,0.032965511083602905,0.03808048740029335,0.0313493050634861,0.016195356845855713,0.05657852813601494,0.5017272233963013,0.11640894412994385,Krzysztof Bosak,Krzysztof Bosak zawsze jeździ do pracy autobusem.
0.2946951687335968,0.022727524861693382,0.01152435690164566,0.012114313431084156,0.011150537058711052,0.15344728529453278,0.6438198089599609,0.1375809758901596,Krzysztof Bosak,W dzień wolny Krzysztof Bosak lubi odwiedzać lokalne muzeum.
0.15748554468154907,0.015490379184484482,0.01219570729881525,0.014087561517953873,0.011850266717374325,0.10193772614002228,0.5962188243865967,0.09147877246141434,Robert Telus,"Robert Telus poszedł do sklepu, aby kupić produkty spożywcze."
0.23001529276371002,0.026750095188617706,0.015249572694301605,0.013103283010423183,0.019092662259936333,0.15748243033885956,0.6169649958610535,0.18033356964588165,Robert Telus,"Przyszedł czas, aby Robert Telus wybrał film na wieczór."
0.16235768795013428,0.01473823469132185,0.011974646709859371,0.01096177939325571,0.012426652014255524,0.10238489508628845,0.5967532992362976,0.10065878182649612,Robert Telus,"Robert Telus zdecydował, że spotkanie zacznie się o dziesiątej."
0.1671639084815979,0.018713893368840218,0.02063959650695324,0.022002022713422775,0.014615367166697979,0.10891030728816986,0.5848662257194519,0.13242769241333008,Robert Telus,Ulubionym kolorem Robert Telus jest niebieski.
0.32137373089790344,0.029137857258319855,0.013129671104252338,0.015967750921845436,0.013726179488003254,0.08427950739860535,0.6395614147186279,0.13190703094005585,Robert Telus,Robert Telus lubi czytać książki przed snem.
0.3048093616962433,0.01469580177217722,0.010027194395661354,0.014593497850000858,0.011038326658308506,0.11351746320724487,0.6602665781974792,0.10090046375989914,Robert Telus,Robert Telus zjadł na lunch kanapkę i wypił filiżankę kawy.
0.09175342321395874,0.0239600520581007,0.01914692483842373,0.019743647426366806,0.011340918950736523,0.06743033230304718,0.542960524559021,0.08725987374782562,Robert Telus,Robert Telus zawsze jeździ do pracy autobusem.
0.3291887640953064,0.022087402641773224,0.010148574598133564,0.011310814879834652,0.010675098747015,0.16086293756961823,0.656029462814331,0.1342252492904663,Robert Telus,W dzień wolny Robert Telus lubi odwiedzać lokalne muzeum.
0.16383758187294006,0.01590821146965027,0.0138717545196414,0.015407043509185314,0.011563941836357117,0.10072658956050873,0.5907105803489685,0.09780784696340561,Piotr Zgorzelski,"Piotr Zgorzelski poszedł do sklepu, aby kupić produkty spożywcze."
0.17650753259658813,0.0398123636841774,0.027167560532689095,0.017267245799303055,0.02476090006530285,0.1557375192642212,0.5779823660850525,0.20920419692993164,Piotr Zgorzelski,"Przyszedł czas, aby Piotr Zgorzelski wybrał film na wieczór."
0.13159792125225067,0.021085651591420174,0.013669924810528755,0.011082032695412636,0.015144208446145058,0.08418696373701096,0.5750693678855896,0.09356149286031723,Piotr Zgorzelski,"Piotr Zgorzelski zdecydował, że spotkanie zacznie się o dziesiątej."
0.09736164659261703,0.027237556874752045,0.023471353575587273,0.023509595543146133,0.016809161752462387,0.07650485634803772,0.5395064949989319,0.11436885595321655,Piotr Zgorzelski,Ulubionym kolorem Piotr Zgorzelski jest niebieski.
0.2407655268907547,0.03465407341718674,0.026168465614318848,0.028423400595784187,0.015320721082389355,0.07056369632482529,0.5840550661087036,0.1547999083995819,Piotr Zgorzelski,Piotr Zgorzelski lubi czytać książki przed snem.
0.2587490379810333,0.018985606729984283,0.011945858597755432,0.016122732311487198,0.012516682036221027,0.09779457002878189,0.636723518371582,0.10729505121707916,Piotr Zgorzelski,Piotr Zgorzelski zjadł na lunch kanapkę i wypił filiżankę kawy.
0.06576693058013916,0.03263639658689499,0.03686991706490517,0.030307773500680923,0.013270378112792969,0.05723007023334503,0.5016956925392151,0.1116238459944725,Piotr Zgorzelski,Piotr Zgorzelski zawsze jeździ do pracy autobusem.
0.3081306517124176,0.02389812096953392,0.011841175146400928,0.012458350509405136,0.010342877358198166,0.16773298382759094,0.6459898948669434,0.1364862620830536,Piotr Zgorzelski,W dzień wolny Piotr Zgorzelski lubi odwiedzać lokalne muzeum.
0.11752387881278992,0.016190698370337486,0.013609860092401505,0.016025695949792862,0.01424453780055046,0.07784619182348251,0.5718699097633362,0.08756669610738754,Jacek Sasin,"Jacek Sasin poszedł do sklepu, aby kupić produkty spożywcze."
0.18016882240772247,0.029573887586593628,0.024093614891171455,0.01649351231753826,0.02361621893942356,0.14254260063171387,0.5788260698318481,0.1958521604537964,Jacek Sasin,"Przyszedł czas, aby Jacek Sasin wybrał film na wieczór."
0.12282952666282654,0.017847193405032158,0.010937276296317577,0.01059243455529213,0.016218027099967003,0.07800071686506271,0.5748497247695923,0.08754022419452667,Jacek Sasin,"Jacek Sasin zdecydował, że spotkanie zacznie się o dziesiątej."
0.0982956737279892,0.028150932863354683,0.026571324095129967,0.024695949628949165,0.01667255163192749,0.07169987261295319,0.5394237637519836,0.12502287328243256,Jacek Sasin,Ulubionym kolorem Jacek Sasin jest niebieski.
0.22200711071491241,0.033487752079963684,0.021012520417571068,0.02496463619172573,0.018322406336665154,0.05711735785007477,0.5786052346229553,0.13481245934963226,Jacek Sasin,Jacek Sasin lubi czytać książki przed snem.
0.23206675052642822,0.016615984961390495,0.012227484956383705,0.016985762864351273,0.013790505938231945,0.08771238476037979,0.6274064779281616,0.0986318588256836,Jacek Sasin,Jacek Sasin zjadł na lunch kanapkę i wypił filiżankę kawy.
0.05631287395954132,0.03418070450425148,0.035355690866708755,0.030284840613603592,0.018749242648482323,0.04503396525979042,0.4975931942462921,0.11008350551128387,Jacek Sasin,Jacek Sasin zawsze jeździ do pracy autobusem.
0.2518710792064667,0.025241397321224213,0.013231241144239902,0.014247416518628597,0.012801735661923885,0.10977943241596222,0.6158834099769592,0.12982571125030518,Jacek Sasin,W dzień wolny Jacek Sasin lubi odwiedzać lokalne muzeum.
0.16191646456718445,0.0154401371255517,0.012104775756597519,0.0139389019459486,0.01271915715187788,0.11384008079767227,0.5936296582221985,0.08876188099384308,Zbigniew Rau,"Zbigniew Rau poszedł do sklepu, aby kupić produkty spożywcze."
0.21580961346626282,0.02856060490012169,0.015771491453051567,0.012594972737133503,0.021190298721194267,0.16854055225849152,0.6080698370933533,0.18110233545303345,Zbigniew Rau,"Przyszedł czas, aby Zbigniew Rau wybrał film na wieczór."
0.16486282646656036,0.015358807519078255,0.008873661048710346,0.009116146713495255,0.015353888273239136,0.10610353946685791,0.605094850063324,0.08983705192804337,Zbigniew Rau,"Zbigniew Rau zdecydował, że spotkanie zacznie się o dziesiątej."
0.1627185344696045,0.020798826590180397,0.012770882807672024,0.015080474317073822,0.014308749698102474,0.1030837744474411,0.5927028059959412,0.09922375530004501,Zbigniew Rau,Ulubionym kolorem Zbigniew Rau jest niebieski.
0.29892680048942566,0.031606197357177734,0.014020148664712906,0.017806340008974075,0.015559847466647625,0.08307470381259918,0.6279914379119873,0.12439566850662231,Zbigniew Rau,Zbigniew Rau lubi czytać książki przed snem.
0.3152453601360321,0.014748548157513142,0.00931398943066597,0.013924741186201572,0.011943562887609005,0.1268543303012848,0.6625568270683289,0.09151351451873779,Zbigniew Rau,Zbigniew Rau zjadł na lunch kanapkę i wypił filiżankę kawy.
0.07938756048679352,0.02896197699010372,0.0215443205088377,0.020532093942165375,0.014315590262413025,0.06581487506628036,0.5237957835197449,0.08862220495939255,Zbigniew Rau,Zbigniew Rau zawsze jeździ do pracy autobusem.
0.37686702609062195,0.02308202162384987,0.008385122753679752,0.009770252741873264,0.010657441802322865,0.20158571004867554,0.680797278881073,0.13247719407081604,Zbigniew Rau,W dzień wolny Zbigniew Rau lubi odwiedzać lokalne muzeum.
0.10809807479381561,0.022055068984627724,0.020538758486509323,0.023314179852604866,0.01779562048614025,0.07457931339740753,0.5419633984565735,0.10528091341257095,Władysław Kosiniak-Kamysz,"Władysław Kosiniak-Kamysz poszedł do sklepu, aby kupić produkty spożywcze."
0.1338774710893631,0.046935878694057465,0.04913580045104027,0.03363350033760071,0.03076685406267643,0.13169556856155396,0.5315409898757935,0.2194516956806183,Władysław Kosiniak-Kamysz,"Przyszedł czas, aby Władysław Kosiniak-Kamysz wybrał film na wieczór."
0.1096360981464386,0.020396539941430092,0.014274872839450836,0.012324996292591095,0.017824355512857437,0.07383517175912857,0.5564576983451843,0.09237686544656754,Władysław Kosiniak-Kamysz,"Władysław Kosiniak-Kamysz zdecydował, że spotkanie zacznie się o dziesiątej."
0.07204731553792953,0.03399025648832321,0.03468205779790878,0.030895471572875977,0.021603330969810486,0.07259266823530197,0.5108296275138855,0.12652067840099335,Władysław Kosiniak-Kamysz,Ulubionym kolorem Władysław Kosiniak-Kamysz jest niebieski.
0.20021209120750427,0.03820792958140373,0.03077791817486286,0.03635730594396591,0.020724371075630188,0.052738115191459656,0.5476571917533875,0.15254831314086914,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz lubi czytać książki przed snem.
0.21491189301013947,0.020764335989952087,0.016141919419169426,0.022365260869264603,0.014307385310530663,0.07920026779174805,0.6010211110115051,0.11594543606042862,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz zjadł na lunch kanapkę i wypił filiżankę kawy.
0.04310998320579529,0.04798709973692894,0.06546621024608612,0.05492052063345909,0.02721286192536354,0.0391681082546711,0.4529380202293396,0.13997291028499603,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz zawsze jeździ do pracy autobusem.
0.25779128074645996,0.028652256354689598,0.018874475732445717,0.01871396414935589,0.013637996278703213,0.1362103372812271,0.6068927645683289,0.1522432416677475,Władysław Kosiniak-Kamysz,W dzień wolny Władysław Kosiniak-Kamysz lubi odwiedzać lokalne muzeum.
0.10895013809204102,0.023099329322576523,0.024069588631391525,0.023212309926748276,0.017815766856074333,0.09221915155649185,0.5421977639198303,0.12052206695079803,Beata Szydło,"Beata Szydło poszedł do sklepu, aby kupić produkty spożywcze."
0.1447271853685379,0.05259883031249046,0.050072431564331055,0.02819121815264225,0.034354329109191895,0.14372031390666962,0.5387786626815796,0.22727146744728088,Beata Szydło,"Przyszedł czas, aby Beata Szydło wybrał film na wieczór."
0.11764885485172272,0.01984969526529312,0.014247946441173553,0.011581619270145893,0.018509117886424065,0.08386074006557465,0.5685898065567017,0.10440730303525925,Beata Szydło,"Beata Szydło zdecydował, że spotkanie zacznie się o dziesiątej."
0.1279456913471222,0.02705744281411171,0.041872721165418625,0.044010747224092484,0.0155375637114048,0.10106755048036575,0.5433306694030762,0.1680295318365097,Beata Szydło,Ulubionym kolorem Beata Szydło jest niebieski.
0.1867700219154358,0.05040981248021126,0.06678224354982376,0.07865844666957855,0.021443858742713928,0.0643235370516777,0.5107901096343994,0.1992376744747162,Beata Szydło,Beata Szydło lubi czytać książki przed snem.
0.19670136272907257,0.022318808361887932,0.020613092929124832,0.02645733393728733,0.016190920025110245,0.08555286377668381,0.5917882323265076,0.11864683032035828,Beata Szydło,Beata Szydło zjadł na lunch kanapkę i wypił filiżankę kawy.
0.04715711995959282,0.06566441804170609,0.11446139216423035,0.10102050751447678,0.027327222749590874,0.04873189702630043,0.42719918489456177,0.19626815617084503,Beata Szydło,Beata Szydło zawsze jeździ do pracy autobusem.
0.30667826533317566,0.028805842623114586,0.017530232667922974,0.017620617523789406,0.012795703485608101,0.1630261242389679,0.626203179359436,0.1617019921541214,Beata Szydło,W dzień wolny Beata Szydło lubi odwiedzać lokalne muzeum.
